Date,Daily Mean PM2.5 Concentration,Units,Daily AQI Value
24-10-2022,5.5,ug/m3 LC,31
25-10-2022,5.1,ug/m3 LC,28
26-10-2022,7.1,ug/m3 LC,39
27-10-2022,7.5,ug/m3 LC,42
28-10-2022,8,ug/m3 LC,44
29-10-2022,9.2,ug/m3 LC,51
30-10-2022,9.6,ug/m3 LC,52
31-10-2022,11.1,ug/m3 LC,55
01-11-2022,5,ug/m3 LC,28
02-11-2022,3.5,ug/m3 LC,19
03-11-2022,4.6,ug/m3 LC,26
04-11-2022,6.4,ug/m3 LC,36
05-11-2022,4.6,ug/m3 LC,26
06-11-2022,4.7,ug/m3 LC,26
07-11-2022,2.8,ug/m3 LC,16
08-11-2022,2.7,ug/m3 LC,15
09-11-2022,5.5,ug/m3 LC,31
10-11-2022,5.1,ug/m3 LC,28
11-11-2022,8.1,ug/m3 LC,45
12-11-2022,5.7,ug/m3 LC,32
13-11-2022,5.3,ug/m3 LC,29
14-11-2022,6.6,ug/m3 LC,37
15-11-2022,7,ug/m3 LC,39
16-11-2022,7.7,ug/m3 LC,43
17-11-2022,12.9,ug/m3 LC,58
18-11-2022,13,ug/m3 LC,58
19-11-2022,7.2,ug/m3 LC,40
20-11-2022,12,ug/m3 LC,56
21-11-2022,10.5,ug/m3 LC,54
22-11-2022,12.5,ug/m3 LC,57
23-11-2022,12.7,ug/m3 LC,58
24-11-2022,16.7,ug/m3 LC,65
25-11-2022,16.8,ug/m3 LC,65
26-11-2022,12.2,ug/m3 LC,57
27-11-2022,13.7,ug/m3 LC,60
28-11-2022,7.2,ug/m3 LC,40
29-11-2022,5.6,ug/m3 LC,31
30-11-2022,5.9,ug/m3 LC,33
01-12-2022,5,ug/m3 LC,28
02-12-2022,5.3,ug/m3 LC,29
03-12-2022,8.6,ug/m3 LC,48
04-12-2022,6.1,ug/m3 LC,34
05-12-2022,4.6,ug/m3 LC,26
06-12-2022,5.8,ug/m3 LC,32
07-12-2022,6.3,ug/m3 LC,35
08-12-2022,4.9,ug/m3 LC,27
09-12-2022,6.1,ug/m3 LC,34
10-12-2022,2.5,ug/m3 LC,14
11-12-2022,2.7,ug/m3 LC,15
12-12-2022,3.5,ug/m3 LC,19
13-12-2022,7.2,ug/m3 LC,40
14-12-2022,8.6,ug/m3 LC,48
15-12-2022,10.7,ug/m3 LC,54
16-12-2022,12.5,ug/m3 LC,57
17-12-2022,12.7,ug/m3 LC,58
18-12-2022,19.1,ug/m3 LC,70
19-12-2022,19,ug/m3 LC,69
20-12-2022,20.6,ug/m3 LC,72
21-12-2022,15.5,ug/m3 LC,63
22-12-2022,20.7,ug/m3 LC,73
23-12-2022,25.7,ug/m3 LC,82
24-12-2022,22.4,ug/m3 LC,76
25-12-2022,22,ug/m3 LC,75
26-12-2022,17.7,ug/m3 LC,67
27-12-2022,8.1,ug/m3 LC,45
28-12-2022,9.1,ug/m3 LC,51
29-12-2022,3.9,ug/m3 LC,22
30-12-2022,2.7,ug/m3 LC,15
31-12-2022,4.8,ug/m3 LC,27
01-01-2022,10.5,ug/m3 LC,54
02-01-2022,13.7,ug/m3 LC,60
03-01-2022,4.4,ug/m3 LC,24
04-01-2022,3.4,ug/m3 LC,19
05-01-2022,4.7,ug/m3 LC,26
06-01-2022,7.6,ug/m3 LC,42
07-01-2022,3.2,ug/m3 LC,18
08-01-2022,7.7,ug/m3 LC,43
09-01-2022,9.6,ug/m3 LC,52
10-01-2022,13.4,ug/m3 LC,59
11-01-2022,12.8,ug/m3 LC,58
12-01-2022,24.1,ug/m3 LC,79
13-01-2022,28.1,ug/m3 LC,86
14-01-2022,13.9,ug/m3 LC,60
15-01-2022,14.4,ug/m3 LC,61
16-01-2022,19.8,ug/m3 LC,71
17-01-2022,15.7,ug/m3 LC,63
18-01-2022,7.7,ug/m3 LC,43
19-01-2022,11.8,ug/m3 LC,56
20-01-2022,8.6,ug/m3 LC,48
21-01-2022,7.1,ug/m3 LC,39
22-01-2022,3.2,ug/m3 LC,18
23-01-2022,19.4,ug/m3 LC,70
24-01-2022,17.4,ug/m3 LC,66
25-01-2022,11.3,ug/m3 LC,55
26-01-2022,20.5,ug/m3 LC,72
27-01-2022,18,ug/m3 LC,68
28-01-2022,19.8,ug/m3 LC,71
29-01-2022,18.8,ug/m3 LC,69
30-01-2022,14,ug/m3 LC,60
31-01-2022,9.5,ug/m3 LC,52
01-02-2022,2.1,ug/m3 LC,12
02-02-2022,2.3,ug/m3 LC,13
03-02-2022,9.3,ug/m3 LC,51
04-02-2022,21.7,ug/m3 LC,74
05-02-2022,25,ug/m3 LC,81
06-02-2022,12,ug/m3 LC,56
07-02-2022,16.5,ug/m3 LC,65
08-02-2022,17.1,ug/m3 LC,66
09-02-2022,14.3,ug/m3 LC,61
10-02-2022,11.4,ug/m3 LC,55
11-02-2022,13.6,ug/m3 LC,59
12-02-2022,17.1,ug/m3 LC,66
13-02-2022,15.8,ug/m3 LC,63
14-02-2022,6.2,ug/m3 LC,34
15-02-2022,2.7,ug/m3 LC,15
16-02-2022,3,ug/m3 LC,17
17-02-2022,4.2,ug/m3 LC,23
18-02-2022,11,ug/m3 LC,55
19-02-2022,12.8,ug/m3 LC,58
20-02-2022,6.4,ug/m3 LC,36
21-02-2022,3.5,ug/m3 LC,19
22-02-2022,4,ug/m3 LC,22
23-02-2022,3.1,ug/m3 LC,17
24-02-2022,7,ug/m3 LC,39
25-02-2022,7.9,ug/m3 LC,44
26-02-2022,12.5,ug/m3 LC,57
27-02-2022,14.1,ug/m3 LC,60
28-02-2022,9,ug/m3 LC,50
01-03-2022,8.4,ug/m3 LC,47
02-03-2022,5.9,ug/m3 LC,33
03-03-2022,3.7,ug/m3 LC,21
04-03-2022,6.3,ug/m3 LC,35
05-03-2022,3.5,ug/m3 LC,19
06-03-2022,9.2,ug/m3 LC,51
07-03-2022,5.8,ug/m3 LC,32
08-03-2022,9.4,ug/m3 LC,52
09-03-2022,10.8,ug/m3 LC,54
10-03-2022,5.4,ug/m3 LC,30
11-03-2022,6.5,ug/m3 LC,36
12-03-2022,5,ug/m3 LC,28
13-03-2022,7.5,ug/m3 LC,42
14-03-2022,8.8,ug/m3 LC,49
15-03-2022,4,ug/m3 LC,22
16-03-2022,7,ug/m3 LC,39
17-03-2022,7.6,ug/m3 LC,42
18-03-2022,6,ug/m3 LC,33
19-03-2022,3,ug/m3 LC,17
20-03-2022,4.5,ug/m3 LC,25
21-03-2022,10.5,ug/m3 LC,54
22-03-2022,11.1,ug/m3 LC,55
23-03-2022,6.5,ug/m3 LC,36
24-03-2022,5.4,ug/m3 LC,30
25-03-2022,4.2,ug/m3 LC,23
26-03-2022,5.7,ug/m3 LC,32
27-03-2022,1.1,ug/m3 LC,6
28-03-2022,3.2,ug/m3 LC,18
29-03-2022,5.3,ug/m3 LC,29
30-03-2022,5.5,ug/m3 LC,31
31-03-2022,10.8,ug/m3 LC,54
01-04-2022,11.9,ug/m3 LC,56
02-04-2022,11.4,ug/m3 LC,55
03-04-2022,12,ug/m3 LC,56
04-04-2022,6.6,ug/m3 LC,37
05-04-2022,7.6,ug/m3 LC,42
06-04-2022,12.2,ug/m3 LC,57
07-04-2022,14.1,ug/m3 LC,60
08-04-2022,17.3,ug/m3 LC,66
09-04-2022,13.8,ug/m3 LC,60
10-04-2022,7.2,ug/m3 LC,40
11-04-2022,5.2,ug/m3 LC,29
12-04-2022,6.7,ug/m3 LC,37
13-04-2022,4.9,ug/m3 LC,27
14-04-2022,3.7,ug/m3 LC,21
15-04-2022,4.4,ug/m3 LC,24
16-04-2022,4.8,ug/m3 LC,27
17-04-2022,4.8,ug/m3 LC,27
18-04-2022,2.8,ug/m3 LC,16
19-04-2022,2.8,ug/m3 LC,16
20-04-2022,3.4,ug/m3 LC,19
21-04-2022,4.8,ug/m3 LC,27
22-04-2022,3.5,ug/m3 LC,19
23-04-2022,5.8,ug/m3 LC,32
24-04-2022,7.7,ug/m3 LC,43
25-04-2022,10.3,ug/m3 LC,53
26-04-2022,12.5,ug/m3 LC,57
27-04-2022,7.5,ug/m3 LC,42
28-04-2022,7.6,ug/m3 LC,42
29-04-2022,7.4,ug/m3 LC,41
30-04-2022,7.1,ug/m3 LC,39
01-05-2022,7.3,ug/m3 LC,41
02-05-2022,6.7,ug/m3 LC,37
03-05-2022,6.4,ug/m3 LC,36
04-05-2022,10.4,ug/m3 LC,53
05-05-2022,5.5,ug/m3 LC,31
06-05-2022,3.6,ug/m3 LC,20
07-05-2022,5,ug/m3 LC,28
08-05-2022,4.6,ug/m3 LC,26
09-05-2022,4.9,ug/m3 LC,27
10-05-2022,2.3,ug/m3 LC,13
11-05-2022,3,ug/m3 LC,17
12-05-2022,4.6,ug/m3 LC,26
13-05-2022,3.6,ug/m3 LC,20
14-05-2022,4.5,ug/m3 LC,25
15-05-2022,3.4,ug/m3 LC,19
16-05-2022,5,ug/m3 LC,28
17-05-2022,10.3,ug/m3 LC,53
18-05-2022,12.2,ug/m3 LC,57
19-05-2022,11.8,ug/m3 LC,56
20-05-2022,8.8,ug/m3 LC,49
21-05-2022,17.3,ug/m3 LC,66
22-05-2022,14.5,ug/m3 LC,61
23-05-2022,12.5,ug/m3 LC,57
24-05-2022,15.4,ug/m3 LC,63
25-05-2022,11,ug/m3 LC,55
26-05-2022,3.5,ug/m3 LC,19
27-05-2022,4,ug/m3 LC,22
28-05-2022,1.2,ug/m3 LC,7
29-05-2022,4.8,ug/m3 LC,27
30-05-2022,8.9,ug/m3 LC,49
31-05-2022,8.3,ug/m3 LC,46
01-06-2022,10.3,ug/m3 LC,53
02-06-2022,6.6,ug/m3 LC,37
03-06-2022,2,ug/m3 LC,11
04-06-2022,1.8,ug/m3 LC,10
05-06-2022,1.5,ug/m3 LC,8
06-06-2022,5.2,ug/m3 LC,29
07-06-2022,7,ug/m3 LC,39
08-06-2022,3.7,ug/m3 LC,21
09-06-2022,10,ug/m3 LC,53
10-06-2022,7.7,ug/m3 LC,43
11-06-2022,2.7,ug/m3 LC,15
12-06-2022,1.3,ug/m3 LC,7
13-06-2022,5.7,ug/m3 LC,32
14-06-2022,12.6,ug/m3 LC,58
15-06-2022,14.3,ug/m3 LC,61
16-06-2022,4.7,ug/m3 LC,26
17-06-2022,5.3,ug/m3 LC,29
18-06-2022,3.2,ug/m3 LC,18
19-06-2022,7.2,ug/m3 LC,40
20-06-2022,9.4,ug/m3 LC,52
21-06-2022,10.4,ug/m3 LC,53
22-06-2022,11.8,ug/m3 LC,56
23-06-2022,4.7,ug/m3 LC,26
24-06-2022,9,ug/m3 LC,50
25-06-2022,12.5,ug/m3 LC,57
26-06-2022,5.3,ug/m3 LC,29
27-06-2022,5.2,ug/m3 LC,29
28-06-2022,7.4,ug/m3 LC,41
29-06-2022,7.5,ug/m3 LC,42
30-06-2022,6.1,ug/m3 LC,34
01-07-2022,4.7,ug/m3 LC,26
02-07-2022,2.8,ug/m3 LC,16
03-07-2022,2.2,ug/m3 LC,12
04-07-2022,2.8,ug/m3 LC,16
05-07-2022,1.5,ug/m3 LC,8
06-07-2022,-0.7,ug/m3 LC,0
07-07-2022,0,ug/m3 LC,0
08-07-2022,3,ug/m3 LC,17
09-07-2022,4.7,ug/m3 LC,26
10-07-2022,5.5,ug/m3 LC,31
11-07-2022,7.5,ug/m3 LC,42
12-07-2022,1.6,ug/m3 LC,9
13-07-2022,1.6,ug/m3 LC,9
14-07-2022,10.2,ug/m3 LC,53
15-07-2022,7.2,ug/m3 LC,40
16-07-2022,5.1,ug/m3 LC,28
17-07-2022,10.5,ug/m3 LC,54
18-07-2022,11.7,ug/m3 LC,56
19-07-2022,4.3,ug/m3 LC,24
21-07-2022,3.7,ug/m3 LC,21
22-07-2022,7.2,ug/m3 LC,40
23-07-2022,4.9,ug/m3 LC,27
24-07-2022,5.2,ug/m3 LC,29
25-07-2022,1.9,ug/m3 LC,11
26-07-2022,1.7,ug/m3 LC,9
27-07-2022,0.7,ug/m3 LC,4
28-07-2022,0.7,ug/m3 LC,4
29-07-2022,0.4,ug/m3 LC,2
30-07-2022,-0.1,ug/m3 LC,0
31-07-2022,0,ug/m3 LC,0
01-08-2022,2.8,ug/m3 LC,16
02-08-2022,4.1,ug/m3 LC,23
03-08-2022,4.2,ug/m3 LC,23
04-08-2022,6.7,ug/m3 LC,37
05-08-2022,3.5,ug/m3 LC,19
06-08-2022,2.5,ug/m3 LC,14
07-08-2022,2.7,ug/m3 LC,15
08-08-2022,2.1,ug/m3 LC,12
09-08-2022,2.1,ug/m3 LC,12
10-08-2022,3.4,ug/m3 LC,19
11-08-2022,2.7,ug/m3 LC,15
12-08-2022,5,ug/m3 LC,28
13-08-2022,7.2,ug/m3 LC,40
14-08-2022,9.7,ug/m3 LC,52
15-08-2022,12.2,ug/m3 LC,57
16-08-2022,8,ug/m3 LC,44
17-08-2022,3.3,ug/m3 LC,18
18-08-2022,3,ug/m3 LC,17
19-08-2022,4.2,ug/m3 LC,23
20-08-2022,8.7,ug/m3 LC,48
21-08-2022,3.6,ug/m3 LC,20
22-08-2022,3.1,ug/m3 LC,17
23-08-2022,3.4,ug/m3 LC,19
24-08-2022,1.6,ug/m3 LC,9
25-08-2022,1,ug/m3 LC,6
26-08-2022,-0.5,ug/m3 LC,0
27-08-2022,2.7,ug/m3 LC,15
28-08-2022,11.3,ug/m3 LC,55
29-08-2022,9,ug/m3 LC,50
30-08-2022,13.7,ug/m3 LC,60
31-08-2022,10.9,ug/m3 LC,54
01-09-2022,7,ug/m3 LC,39
02-09-2022,11.8,ug/m3 LC,56
03-09-2022,9.5,ug/m3 LC,52
04-09-2022,8.5,ug/m3 LC,47
05-09-2022,14.1,ug/m3 LC,60
06-09-2022,17.6,ug/m3 LC,67
07-09-2022,18.7,ug/m3 LC,69
08-09-2022,20.7,ug/m3 LC,73
09-09-2022,22.7,ug/m3 LC,76
10-09-2022,17.2,ug/m3 LC,66
11-09-2022,14.8,ug/m3 LC,62
12-09-2022,14.3,ug/m3 LC,61
13-09-2022,6.1,ug/m3 LC,34
14-09-2022,8.1,ug/m3 LC,45
15-09-2022,7.4,ug/m3 LC,41
16-09-2022,7.7,ug/m3 LC,43
17-09-2022,4.1,ug/m3 LC,23
18-09-2022,0.6,ug/m3 LC,3
19-09-2022,3.3,ug/m3 LC,18
20-09-2022,4.1,ug/m3 LC,23
21-09-2022,3.6,ug/m3 LC,20
22-09-2022,6.7,ug/m3 LC,37
23-09-2022,9.7,ug/m3 LC,52
24-09-2022,9.3,ug/m3 LC,51
25-09-2022,7,ug/m3 LC,39
26-09-2022,6.9,ug/m3 LC,38
27-09-2022,7.3,ug/m3 LC,41
28-09-2022,4,ug/m3 LC,22
29-09-2022,8.1,ug/m3 LC,45
30-09-2022,10,ug/m3 LC,53
01-10-2022,4,ug/m3 LC,22
02-10-2022,4.1,ug/m3 LC,23
03-10-2022,5.6,ug/m3 LC,31
04-10-2022,8.1,ug/m3 LC,45
05-10-2022,4.6,ug/m3 LC,26
06-10-2022,4.5,ug/m3 LC,25
07-10-2022,2.6,ug/m3 LC,14
08-10-2022,3.5,ug/m3 LC,19
09-10-2022,2,ug/m3 LC,11
10-10-2022,4.8,ug/m3 LC,27
11-10-2022,11.5,ug/m3 LC,55
12-10-2022,8.5,ug/m3 LC,47
13-10-2022,2.3,ug/m3 LC,13
14-10-2022,5.1,ug/m3 LC,28
15-10-2022,9.1,ug/m3 LC,51
16-10-2022,9.6,ug/m3 LC,52
17-10-2022,9,ug/m3 LC,50
18-10-2022,11.7,ug/m3 LC,56
19-10-2022,12.2,ug/m3 LC,57
20-10-2022,10.4,ug/m3 LC,53
21-10-2022,12.9,ug/m3 LC,58
22-10-2022,3.7,ug/m3 LC,21
23-10-2022,2,ug/m3 LC,11
24-10-2022,3.7,ug/m3 LC,21
25-10-2022,6.6,ug/m3 LC,37
26-10-2022,7.7,ug/m3 LC,43
27-10-2022,8.5,ug/m3 LC,47
28-10-2022,7.4,ug/m3 LC,41
29-10-2022,9.6,ug/m3 LC,52
30-10-2022,8.8,ug/m3 LC,49
31-10-2022,11.2,ug/m3 LC,55
01-11-2022,3.3,ug/m3 LC,18
02-11-2022,3.1,ug/m3 LC,17
03-11-2022,4,ug/m3 LC,22
04-11-2022,5.1,ug/m3 LC,28
05-11-2022,3.4,ug/m3 LC,19
06-11-2022,4.5,ug/m3 LC,25
07-11-2022,2.4,ug/m3 LC,13
08-11-2022,2.7,ug/m3 LC,15
09-11-2022,5.1,ug/m3 LC,28
10-11-2022,7,ug/m3 LC,39
11-11-2022,11.1,ug/m3 LC,55
12-11-2022,7.2,ug/m3 LC,40
13-11-2022,3.3,ug/m3 LC,18
14-11-2022,7,ug/m3 LC,39
15-11-2022,9.2,ug/m3 LC,51
16-11-2022,11.3,ug/m3 LC,55
17-11-2022,14.7,ug/m3 LC,61
18-11-2022,16.1,ug/m3 LC,64
19-11-2022,10.1,ug/m3 LC,53
20-11-2022,17,ug/m3 LC,66
21-11-2022,15.9,ug/m3 LC,64
22-11-2022,17.2,ug/m3 LC,66
23-11-2022,13.2,ug/m3 LC,59
24-11-2022,18.7,ug/m3 LC,69
25-11-2022,27,ug/m3 LC,84
26-11-2022,13.4,ug/m3 LC,59
27-11-2022,17.9,ug/m3 LC,67
28-11-2022,5.7,ug/m3 LC,32
29-11-2022,5.7,ug/m3 LC,32
30-11-2022,6,ug/m3 LC,33
01-12-2022,2.5,ug/m3 LC,14
02-12-2022,5.1,ug/m3 LC,28
03-12-2022,9.1,ug/m3 LC,51
04-12-2022,4.5,ug/m3 LC,25
05-12-2022,4.9,ug/m3 LC,27
06-12-2022,3.9,ug/m3 LC,22
07-12-2022,8.3,ug/m3 LC,46
08-12-2022,6.3,ug/m3 LC,35
09-12-2022,5.2,ug/m3 LC,29
10-12-2022,2.3,ug/m3 LC,13
11-12-2022,1.2,ug/m3 LC,7
12-12-2022,4.3,ug/m3 LC,24
13-12-2022,7.7,ug/m3 LC,43
14-12-2022,9.4,ug/m3 LC,52
15-12-2022,11.7,ug/m3 LC,56
16-12-2022,12.6,ug/m3 LC,58
17-12-2022,16,ug/m3 LC,64
18-12-2022,23.6,ug/m3 LC,78
19-12-2022,20.1,ug/m3 LC,71
20-12-2022,22.7,ug/m3 LC,76
21-12-2022,22,ug/m3 LC,75
22-12-2022,33.8,ug/m3 LC,97
23-12-2022,31.7,ug/m3 LC,93
24-12-2022,20.2,ug/m3 LC,72
25-12-2022,23,ug/m3 LC,77
26-12-2022,20.4,ug/m3 LC,72
27-12-2022,6.4,ug/m3 LC,36
28-12-2022,9.3,ug/m3 LC,51
29-12-2022,3.4,ug/m3 LC,19
30-12-2022,1.4,ug/m3 LC,8
31-12-2022,1.7,ug/m3 LC,9
01-01-2022,9.5,ug/m3 LC,52
02-01-2022,14,ug/m3 LC,60
03-01-2022,7.6,ug/m3 LC,42
04-01-2022,3.7,ug/m3 LC,21
05-01-2022,5.5,ug/m3 LC,31
06-01-2022,7.8,ug/m3 LC,43
07-01-2022,5.2,ug/m3 LC,29
08-01-2022,5.1,ug/m3 LC,28
09-01-2022,10.5,ug/m3 LC,54
10-01-2022,14.7,ug/m3 LC,61
11-01-2022,13.2,ug/m3 LC,59
12-01-2022,24.6,ug/m3 LC,80
13-01-2022,27.1,ug/m3 LC,85
14-01-2022,12.9,ug/m3 LC,58
15-01-2022,13.2,ug/m3 LC,59
16-01-2022,21,ug/m3 LC,73
17-01-2022,16.3,ug/m3 LC,64
18-01-2022,8.9,ug/m3 LC,49
19-01-2022,13,ug/m3 LC,58
20-01-2022,11.9,ug/m3 LC,56
21-01-2022,8.3,ug/m3 LC,46
22-01-2022,4.7,ug/m3 LC,26
23-01-2022,18.7,ug/m3 LC,69
24-01-2022,16.8,ug/m3 LC,65
25-01-2022,12.6,ug/m3 LC,58
26-01-2022,19.8,ug/m3 LC,71
27-01-2022,16.6,ug/m3 LC,65
28-01-2022,16.8,ug/m3 LC,65
29-01-2022,18.5,ug/m3 LC,69
30-01-2022,13.9,ug/m3 LC,60
31-01-2022,7.7,ug/m3 LC,43
01-02-2022,1.7,ug/m3 LC,9
02-02-2022,0.5,ug/m3 LC,3
03-02-2022,7.8,ug/m3 LC,43
04-02-2022,22,ug/m3 LC,75
05-02-2022,22.4,ug/m3 LC,76
06-02-2022,12.9,ug/m3 LC,58
07-02-2022,13.8,ug/m3 LC,60
08-02-2022,16.5,ug/m3 LC,65
09-02-2022,11.1,ug/m3 LC,55
10-02-2022,10.4,ug/m3 LC,53
11-02-2022,13.8,ug/m3 LC,60
12-02-2022,18,ug/m3 LC,68
13-02-2022,16.7,ug/m3 LC,65
14-02-2022,8.3,ug/m3 LC,46
15-02-2022,2.3,ug/m3 LC,13
16-02-2022,3.6,ug/m3 LC,20
17-02-2022,3.7,ug/m3 LC,21
18-02-2022,11.3,ug/m3 LC,55
19-02-2022,14,ug/m3 LC,60
20-02-2022,8.2,ug/m3 LC,46
21-02-2022,3.4,ug/m3 LC,19
22-02-2022,3.2,ug/m3 LC,18
23-02-2022,2.7,ug/m3 LC,15
24-02-2022,6.3,ug/m3 LC,35
25-02-2022,9.7,ug/m3 LC,52
26-02-2022,12.2,ug/m3 LC,57
27-02-2022,15.9,ug/m3 LC,64
28-02-2022,10.8,ug/m3 LC,54
01-03-2022,10.7,ug/m3 LC,54
02-03-2022,8.8,ug/m3 LC,49
03-03-2022,7.9,ug/m3 LC,44
04-03-2022,8.2,ug/m3 LC,46
05-03-2022,4.1,ug/m3 LC,23
06-03-2022,10.9,ug/m3 LC,54
07-03-2022,6,ug/m3 LC,33
08-03-2022,9.7,ug/m3 LC,52
09-03-2022,12.1,ug/m3 LC,57
10-03-2022,4.9,ug/m3 LC,27
11-03-2022,6.4,ug/m3 LC,36
12-03-2022,5,ug/m3 LC,28
13-03-2022,9.4,ug/m3 LC,52
14-03-2022,10.2,ug/m3 LC,53
15-03-2022,5.3,ug/m3 LC,29
16-03-2022,9.1,ug/m3 LC,51
17-03-2022,8.9,ug/m3 LC,49
18-03-2022,7.8,ug/m3 LC,43
19-03-2022,3.8,ug/m3 LC,21
20-03-2022,6.5,ug/m3 LC,36
21-03-2022,11.9,ug/m3 LC,56
22-03-2022,10.1,ug/m3 LC,53
23-03-2022,6.3,ug/m3 LC,35
24-03-2022,7.4,ug/m3 LC,41
25-03-2022,5.6,ug/m3 LC,31
26-03-2022,5.6,ug/m3 LC,31
27-03-2022,3,ug/m3 LC,17
28-03-2022,4.2,ug/m3 LC,23
29-03-2022,6.1,ug/m3 LC,34
30-03-2022,6.7,ug/m3 LC,37
31-03-2022,10.5,ug/m3 LC,54
01-04-2022,13.5,ug/m3 LC,59
02-04-2022,12.3,ug/m3 LC,57
03-04-2022,11.8,ug/m3 LC,56
04-04-2022,6.7,ug/m3 LC,37
05-04-2022,8.6,ug/m3 LC,48
06-04-2022,12,ug/m3 LC,56
07-04-2022,12.2,ug/m3 LC,57
08-04-2022,14.8,ug/m3 LC,62
09-04-2022,13,ug/m3 LC,58
10-04-2022,7.7,ug/m3 LC,43
11-04-2022,4.2,ug/m3 LC,23
12-04-2022,5.9,ug/m3 LC,33
13-04-2022,5.3,ug/m3 LC,29
14-04-2022,4,ug/m3 LC,22
15-04-2022,4.2,ug/m3 LC,23
16-04-2022,5.1,ug/m3 LC,28
17-04-2022,5.7,ug/m3 LC,32
18-04-2022,5,ug/m3 LC,28
19-04-2022,3.9,ug/m3 LC,22
20-04-2022,4.8,ug/m3 LC,27
21-04-2022,7.7,ug/m3 LC,43
22-04-2022,4.1,ug/m3 LC,23
23-04-2022,6,ug/m3 LC,33
24-04-2022,8.4,ug/m3 LC,47
25-04-2022,11.1,ug/m3 LC,55
26-04-2022,13.1,ug/m3 LC,58
27-04-2022,8.3,ug/m3 LC,46
28-04-2022,8,ug/m3 LC,44
29-04-2022,8,ug/m3 LC,44
30-04-2022,8,ug/m3 LC,44
01-05-2022,7.7,ug/m3 LC,43
02-05-2022,7.2,ug/m3 LC,40
03-05-2022,6.7,ug/m3 LC,37
04-05-2022,13,ug/m3 LC,58
05-05-2022,7.9,ug/m3 LC,44
06-05-2022,4.7,ug/m3 LC,26
07-05-2022,5.5,ug/m3 LC,31
08-05-2022,5.2,ug/m3 LC,29
09-05-2022,5.3,ug/m3 LC,29
10-05-2022,3.8,ug/m3 LC,21
11-05-2022,4,ug/m3 LC,22
12-05-2022,5.6,ug/m3 LC,31
13-05-2022,6.9,ug/m3 LC,38
14-05-2022,7.2,ug/m3 LC,40
15-05-2022,5.8,ug/m3 LC,32
16-05-2022,6.5,ug/m3 LC,36
17-05-2022,11.5,ug/m3 LC,55
18-05-2022,13.5,ug/m3 LC,59
19-05-2022,13.8,ug/m3 LC,60
20-05-2022,10.3,ug/m3 LC,53
21-05-2022,17.6,ug/m3 LC,67
22-05-2022,16,ug/m3 LC,64
23-05-2022,14.7,ug/m3 LC,61
24-05-2022,15.3,ug/m3 LC,63
25-05-2022,12.2,ug/m3 LC,57
26-05-2022,4.7,ug/m3 LC,26
27-05-2022,7,ug/m3 LC,39
28-05-2022,3.2,ug/m3 LC,18
29-05-2022,6,ug/m3 LC,33
30-05-2022,9.9,ug/m3 LC,52
31-05-2022,11.5,ug/m3 LC,55
01-06-2022,12.2,ug/m3 LC,57
02-06-2022,8.1,ug/m3 LC,45
03-06-2022,4.1,ug/m3 LC,23
04-06-2022,4,ug/m3 LC,22
05-06-2022,4.1,ug/m3 LC,23
06-06-2022,6.3,ug/m3 LC,35
07-06-2022,9.6,ug/m3 LC,52
08-06-2022,5.8,ug/m3 LC,32
09-06-2022,12.3,ug/m3 LC,57
10-06-2022,8.9,ug/m3 LC,49
11-06-2022,5.4,ug/m3 LC,30
12-06-2022,3.6,ug/m3 LC,20
13-06-2022,6.8,ug/m3 LC,38
14-06-2022,12.3,ug/m3 LC,57
15-06-2022,14.7,ug/m3 LC,61
16-06-2022,8.1,ug/m3 LC,45
17-06-2022,4.4,ug/m3 LC,24
18-06-2022,5.1,ug/m3 LC,28
19-06-2022,9.9,ug/m3 LC,52
20-06-2022,10.7,ug/m3 LC,54
21-06-2022,12.1,ug/m3 LC,57
22-06-2022,13,ug/m3 LC,58
23-06-2022,7.1,ug/m3 LC,39
24-06-2022,9.8,ug/m3 LC,52
25-06-2022,12.6,ug/m3 LC,58
26-06-2022,7.7,ug/m3 LC,43
27-06-2022,7.3,ug/m3 LC,41
28-06-2022,10,ug/m3 LC,53
29-06-2022,10,ug/m3 LC,53
30-06-2022,6.9,ug/m3 LC,38
01-07-2022,6.9,ug/m3 LC,38
02-07-2022,4.4,ug/m3 LC,24
03-07-2022,3.5,ug/m3 LC,19
04-07-2022,4.2,ug/m3 LC,23
05-07-2022,4.4,ug/m3 LC,24
06-07-2022,3.4,ug/m3 LC,19
07-07-2022,2.6,ug/m3 LC,14
08-07-2022,3.6,ug/m3 LC,20
09-07-2022,4.8,ug/m3 LC,27
10-07-2022,8.6,ug/m3 LC,48
11-07-2022,8.6,ug/m3 LC,48
12-07-2022,3.4,ug/m3 LC,19
13-07-2022,4.3,ug/m3 LC,24
14-07-2022,12.1,ug/m3 LC,57
15-07-2022,8.7,ug/m3 LC,48
16-07-2022,6.4,ug/m3 LC,36
17-07-2022,12.1,ug/m3 LC,57
18-07-2022,13.8,ug/m3 LC,60
19-07-2022,7.3,ug/m3 LC,41
20-07-2022,4.5,ug/m3 LC,25
21-07-2022,4.9,ug/m3 LC,27
22-07-2022,9,ug/m3 LC,50
23-07-2022,4.8,ug/m3 LC,27
24-07-2022,6.9,ug/m3 LC,38
25-07-2022,3.7,ug/m3 LC,21
26-07-2022,3.4,ug/m3 LC,19
27-07-2022,3.1,ug/m3 LC,17
28-07-2022,2.8,ug/m3 LC,16
