Site,Station,Water Year,Month,Snow Depth (in)
Boon,08P06,2013.0,February,10
Boon,08P06,2014.0,February,0
Boon,08P06,2015.0,February,9
Boon,08P06,2016.0,February,15
Boon,08P06,2017.0,February,16
Boon,08P06,2018.0,February,2
Boon,08P06,2019.0,February,16
Boon,08P06,2020.0,February,12
Bowl Canyon,08N04,1986.0,February,19
Bowl Canyon,08N04,1987.0,February,19
Bowl Canyon,08N04,1988.0,February,31
Bowl Canyon,08N04,1989.0,February,29
Bowl Canyon,08N04,1990.0,February,10
Bowl Canyon,08N04,1991.0,February,33
Bowl Canyon,08N04,1992.0,February,26
Bowl Canyon,08N04,1993.0,February,40
Bowl Canyon,08N04,1994.0,February,20
Bowl Canyon,08N04,1995.0,February,38
Bowl Canyon,08N04,1996.0,February,16
Bowl Canyon,08N04,1997.0,February,44
Bowl Canyon,08N04,1998.0,February,27
Bowl Canyon,08N04,1999.0,February,17
Bowl Canyon,08N04,2000.0,February,18
Bowl Canyon,08N04,2001.0,February,29
Bowl Canyon,08N04,2002.0,February,21
Bowl Canyon,08N04,2003.0,February,12
Bowl Canyon,08N04,2004.0,February,20
Bowl Canyon,08N04,2005.0,February,23
Bowl Canyon,08N04,2006.0,February,5
Bowl Canyon,08N04,2007.0,February,17
Bowl Canyon,08N04,2008.0,February,37
Bowl Canyon,08N04,2009.0,February,27
Bowl Canyon,08N04,2010.0,February,50
Bowl Canyon,08N04,2011.0,February,23
Bowl Canyon,08N04,2012.0,February,21
Bowl Canyon,08N04,2013.0,February,28
Bowl Canyon,08N04,2014.0,February,10
Bowl Canyon,08N04,2015.0,February,16
Bowl Canyon,08N04,2016.0,February,28
Bowl Canyon,08N04,2017.0,February,44
Bowl Canyon,08N04,2018.0,February,7
Bowl Canyon,08N04,2019.0,February,26
Bowl Canyon,08N04,2020.0,February,26
Chamita,06N03S,2002.0,February,25
Chamita,06N03S,2003.0,February,14
Chamita,06N03S,2004.0,February,27
Chamita,06N03S,2005.0,February,32
Chamita,06N03S,2006.0,February,12
Chamita,06N03S,2007.0,February,25
Chamita,06N03S,2008.0,February,45
Chamita,06N03S,2009.0,February,31
Chamita,06N03S,2010.0,February,39
Chamita,06N03S,2011.0,February,25
Chamita,06N03S,2012.0,February,24
Chamita,06N03S,2013.0,February,20
Chamita,06N03S,2014.0,February,18
Chamita,06N03S,2015.0,February,27
Chamita,06N03S,2016.0,February,32
Chamita,06N03S,2017.0,February,46
Chamita,06N03S,2018.0,February,6
Chamita,06N03S,2019.0,February,25
Chamita,06N03S,2020.0,February,30
Dan Valley,08P05,1994.0,February,2
Dan Valley,08P05,1995.0,February,14
Dan Valley,08P05,1996.0,February,3
Dan Valley,08P05,1997.0,February,14
Dan Valley,08P05,1998.0,February,14
Dan Valley,08P05,1999.0,February,2
Dan Valley,08P05,2000.0,February,2
Dan Valley,08P05,2001.0,February,17
Dan Valley,08P05,2002.0,February,18
Dan Valley,08P05,2003.0,February,8
Dan Valley,08P05,2004.0,February,9
Dan Valley,08P05,2005.0,February,4
Dan Valley,08P05,2006.0,February,2
Dan Valley,08P05,2007.0,February,16
Dan Valley,08P05,2008.0,February,14
Dan Valley,08P05,2009.0,February,13
Dan Valley,08P05,2010.0,February,24
Dan Valley,08P05,2011.0,February,8
Dan Valley,08P05,2012.0,February,10
Dan Valley,08P05,2013.0,February,6
Dan Valley,08P05,2014.0,February,0
Dan Valley,08P05,2015.0,February,9
Dan Valley,08P05,2016.0,February,13
Dan Valley,08P05,2017.0,February,13
Dan Valley,08P05,2018.0,February,2
Dan Valley,08P05,2019.0,February,12
Elk Cabin,05P04S,2002.0,February,10
Elk Cabin,05P04S,2003.0,February,0
Elk Cabin,05P04S,2004.0,February,7
Elk Cabin,05P04S,2005.0,February,14
Elk Cabin,05P04S,2006.0,February,1
Elk Cabin,05P04S,2007.0,February,19
Elk Cabin,05P04S,2008.0,February,11
Elk Cabin,05P04S,2009.0,February,11
Elk Cabin,05P04S,2010.0,February,17
Elk Cabin,05P04S,2011.0,February,12
Elk Cabin,05P04S,2012.0,February,12
Elk Cabin,05P04S,2013.0,February,6
Elk Cabin,05P04S,2014.0,February,1
Elk Cabin,05P04S,2015.0,February,7
Elk Cabin,05P04S,2016.0,February,11
Elk Cabin,05P04S,2017.0,February,5
Elk Cabin,05P04S,2018.0,February,1
Elk Cabin,05P04S,2019.0,February,7
Frisco Divide,08S01S,2002.0,February,8
Frisco Divide,08S01S,2003.0,February,4
Frisco Divide,08S01S,2004.0,February,4
Frisco Divide,08S01S,2005.0,February,4
Frisco Divide,08S01S,2006.0,February,1
Frisco Divide,08S01S,2007.0,February,12
Frisco Divide,08S01S,2008.0,February,10
Frisco Divide,08S01S,2009.0,February,6
Frisco Divide,08S01S,2010.0,February,24
Frisco Divide,08S01S,2011.0,February,7
Frisco Divide,08S01S,2012.0,February,9
Frisco Divide,08S01S,2013.0,February,5
Frisco Divide,08S01S,2014.0,February,4
Frisco Divide,08S01S,2015.0,February,5
Frisco Divide,08S01S,2016.0,February,8
Frisco Divide,08S01S,2017.0,February,8
Frisco Divide,08S01S,2018.0,February,0
Frisco Divide,08S01S,2019.0,February,5
Frisco Divide,08S01S,2020.0,February,7
Gallegos Peak,05N18S,2002.0,February,32
Gallegos Peak,05N18S,2004.0,February,19
Gallegos Peak,05N18S,2005.0,February,41
Gallegos Peak,05N18S,2006.0,February,15
Gallegos Peak,05N18S,2007.0,February,36
Gallegos Peak,05N18S,2008.0,February,37
Gallegos Peak,05N18S,2009.0,February,33
Gallegos Peak,05N18S,2010.0,February,28
Gallegos Peak,05N18S,2011.0,February,25
Gallegos Peak,05N18S,2012.0,February,28
Gallegos Peak,05N18S,2013.0,February,29
Gallegos Peak,05N18S,2014.0,February,19
Gallegos Peak,05N18S,2015.0,February,30
Gallegos Peak,05N18S,2016.0,February,39
Gallegos Peak,05N18S,2017.0,February,35
Gallegos Peak,05N18S,2018.0,February,8
Gallegos Peak,05N18S,2019.0,February,31
Gallegos Peak,05N18S,2020.0,February,29
Hematite Park,05N03,1940.0,February,11
Hematite Park,05N03,1941.0,February,26
Hematite Park,05N03,1942.0,February,12
Hematite Park,05N03,1943.0,February,9
Hematite Park,05N03,1945.0,February,19
Hematite Park,05N03,1946.0,February,9
Hematite Park,05N03,1947.0,February,17
Hematite Park,05N03,1948.0,February,22
Hematite Park,05N03,1949.0,February,18
Hematite Park,05N03,1950.0,February,17
Hematite Park,05N03,1951.0,February,0
Hematite Park,05N03,1952.0,February,24
Hematite Park,05N03,1953.0,February,14
Hematite Park,05N03,1954.0,February,19
Hematite Park,05N03,1955.0,February,7
Hematite Park,05N03,1956.0,February,14
Hematite Park,05N03,1957.0,February,24
Hematite Park,05N03,1958.0,February,19
Hematite Park,05N03,1959.0,February,8
Hematite Park,05N03,1960.0,February,18
Hematite Park,05N03,1961.0,February,15
Hematite Park,05N03,1962.0,February,21
Hematite Park,05N03,1963.0,February,11
Hematite Park,05N03,1964.0,February,10
Hematite Park,05N03,1965.0,February,21
Hematite Park,05N03,1966.0,February,19
Hematite Park,05N03,1967.0,February,11
Hematite Park,05N03,1968.0,February,15
Hematite Park,05N03,1969.0,February,9
Hematite Park,05N03,1970.0,February,8
Hematite Park,05N03,1971.0,February,0
Hematite Park,05N03,1972.0,February,14
Hematite Park,05N03,1973.0,February,21
Hematite Park,05N03,1974.0,February,16
Hematite Park,05N03,1975.0,February,11
Hematite Park,05N03,1976.0,February,18
Hematite Park,05N03,1977.0,February,14
Hematite Park,05N03,1978.0,February,10
Hematite Park,05N03,1979.0,February,34
Hematite Park,05N03,1980.0,February,16
Hematite Park,05N03,1981.0,February,0
Hematite Park,05N03,1982.0,February,8
Hematite Park,05N03,1983.0,February,20
Hematite Park,05N03,1984.0,February,19
Hematite Park,05N03,1985.0,February,20
Hematite Park,05N03,1986.0,February,7
Hematite Park,05N03,1987.0,February,14
Hematite Park,05N03,1988.0,February,13
Hematite Park,05N03,1989.0,February,20
Hematite Park,05N03,1990.0,February,11
Hematite Park,05N03,1991.0,February,19
Hematite Park,05N03,1992.0,February,18
Hematite Park,05N03,1993.0,February,20
Hematite Park,05N03,1994.0,February,12
Hematite Park,05N03,1995.0,February,18
Hematite Park,05N03,1996.0,February,7
Hematite Park,05N03,1997.0,February,16
Hematite Park,05N03,1998.0,February,9
Hematite Park,05N03,1999.0,February,8
Hematite Park,05N03,2000.0,February,0
Hematite Park,05N03,2001.0,February,12
Hematite Park,05N03,2002.0,February,9
Hematite Park,05N03,2003.0,February,9
Hematite Park,05N03,2004.0,February,20
Hematite Park,05N03,2005.0,February,16
Hematite Park,05N03,2006.0,February,5
Hematite Park,05N03,2007.0,February,23
Hematite Park,05N03,2008.0,February,27
Hematite Park,05N03,2009.0,February,20
Hematite Park,05N03,2010.0,February,22
Hematite Park,05N03,2011.0,February,8
Hematite Park,05N03,2012.0,February,19
Hematite Park,05N03,2013.0,February,14
Hematite Park,05N03,2014.0,February,12
Hematite Park,05N03,2015.0,February,12
Hematite Park,05N03,2016.0,February,20
Hematite Park,05N03,2017.0,February,35
Hematite Park,05N03,2018.0,February,3
Hematite Park,05N03,2020.0,February,23
Hidden Valley,08N05,1988.0,February,24
Hidden Valley,08N05,1989.0,February,26
Hidden Valley,08N05,1990.0,February,5
Hidden Valley,08N05,1991.0,February,30
Hidden Valley,08N05,1992.0,February,24
Hidden Valley,08N05,1993.0,February,36
Hidden Valley,08N05,1994.0,February,11
Hidden Valley,08N05,1995.0,February,34
Hidden Valley,08N05,1996.0,February,14
Hidden Valley,08N05,1997.0,February,32
Hidden Valley,08N05,1998.0,February,26
Hidden Valley,08N05,1999.0,February,10
Hidden Valley,08N05,2000.0,February,11
Hidden Valley,08N05,2002.0,February,18
Hidden Valley,08N05,2003.0,February,12
Hidden Valley,08N05,2004.0,February,14
Hidden Valley,08N05,2005.0,February,16
Hidden Valley,08N05,2006.0,February,7
Hidden Valley,08N05,2007.0,February,13
Hidden Valley,08N05,2008.0,February,30
Hidden Valley,08N05,2009.0,February,23
Hidden Valley,08N05,2010.0,February,42
Hidden Valley,08N05,2011.0,February,18
Hidden Valley,08N05,2012.0,February,15
Hidden Valley,08N05,2013.0,February,22
Hidden Valley,08N05,2014.0,February,6
Hidden Valley,08N05,2015.0,February,9
Hidden Valley,08N05,2016.0,February,25
Hidden Valley,08N05,2017.0,February,29
Hidden Valley,08N05,2018.0,February,5
Hidden Valley,08N05,2019.0,February,23
Hidden Valley,08N05,2020.0,February,22
Hopewell,06N14S,2002.0,February,38
Hopewell,06N14S,2003.0,February,32
Hopewell,06N14S,2004.0,February,52
Hopewell,06N14S,2005.0,February,55
Hopewell,06N14S,2006.0,February,27
Hopewell,06N14S,2007.0,February,48
Hopewell,06N14S,2008.0,February,69
Hopewell,06N14S,2009.0,February,52
Hopewell,06N14S,2010.0,February,53
Hopewell,06N14S,2011.0,February,35
Hopewell,06N14S,2012.0,February,38
Hopewell,06N14S,2013.0,February,36
Hopewell,06N14S,2014.0,February,33
Hopewell,06N14S,2015.0,February,43
Hopewell,06N14S,2016.0,February,44
Hopewell,06N14S,2017.0,February,67
Hopewell,06N14S,2018.0,February,12
Hopewell,06N14S,2019.0,February,35
Hopewell,06N14S,2020.0,February,36
Lookout Mountain,07S04S,2002.0,February,10
Lookout Mountain,07S04S,2003.0,February,2
Lookout Mountain,07S04S,2004.0,February,2
Lookout Mountain,07S04S,2005.0,February,2
Lookout Mountain,07S04S,2006.0,February,0
Lookout Mountain,07S04S,2007.0,February,12
Lookout Mountain,07S04S,2008.0,February,4
Lookout Mountain,07S04S,2009.0,February,0
Lookout Mountain,07S04S,2010.0,February,16
Lookout Mountain,07S04S,2011.0,February,0
Lookout Mountain,07S04S,2012.0,February,5
Lookout Mountain,07S04S,2013.0,February,3
Lookout Mountain,07S04S,2014.0,February,1
Lookout Mountain,07S04S,2015.0,February,2
Lookout Mountain,07S04S,2016.0,February,7
Lookout Mountain,07S04S,2017.0,February,11
Lookout Mountain,07S04S,2018.0,February,0
Lookout Mountain,07S04S,2019.0,February,1
Lookout Mountain,07S04S,2020.0,February,1
Mcgaffey,08P07,1999.0,February,1
Mcgaffey,08P07,2000.0,February,1
Mcgaffey,08P07,2001.0,February,16
Mcgaffey,08P07,2002.0,February,11
Mcgaffey,08P07,2003.0,February,0
Mcgaffey,08P07,2004.0,February,5
Mcgaffey,08P07,2005.0,February,1
Mcgaffey,08P07,2006.0,February,1
Mcgaffey,08P07,2007.0,February,12
Mcgaffey,08P07,2008.0,February,14
Mcgaffey,08P07,2009.0,February,8
Mcgaffey,08P07,2010.0,February,23
Mcgaffey,08P07,2011.0,February,4
Mcgaffey,08P07,2012.0,February,4
Mcgaffey,08P07,2013.0,February,5
Mcgaffey,08P07,2014.0,February,0
Mcgaffey,08P07,2015.0,February,2
Mcgaffey,08P07,2016.0,February,8
Mcgaffey,08P07,2017.0,February,8
Mcgaffey,08P07,2018.0,February,1
Mcgaffey,08P07,2019.0,February,8
Mcgaffey,08P07,2020.0,February,6
Mcknight Cabin,07S03S,2004.0,February,9
Mcknight Cabin,07S03S,2005.0,February,18
Mcknight Cabin,07S03S,2006.0,February,1
Mcknight Cabin,07S03S,2007.0,February,21
Mcknight Cabin,07S03S,2008.0,February,9
Mcknight Cabin,07S03S,2009.0,February,3
Mcknight Cabin,07S03S,2010.0,February,36
Mcknight Cabin,07S03S,2011.0,February,7
Mcknight Cabin,07S03S,2012.0,February,21
Mcknight Cabin,07S03S,2013.0,February,8
Mcknight Cabin,07S03S,2014.0,February,8
Mcknight Cabin,07S03S,2015.0,February,9
Mcknight Cabin,07S03S,2016.0,February,14
Mcknight Cabin,07S03S,2017.0,February,17
Mcknight Cabin,07S03S,2018.0,February,0
Mcknight Cabin,07S03S,2019.0,February,2
Mcknight Cabin,07S03S,2020.0,February,2
Missionary Spring,08N06,1991.0,February,15
Missionary Spring,08N06,1992.0,February,18
Missionary Spring,08N06,1993.0,February,22
Missionary Spring,08N06,1994.0,February,9
Missionary Spring,08N06,1995.0,February,20
Missionary Spring,08N06,1996.0,February,7
Missionary Spring,08N06,1997.0,February,22
Missionary Spring,08N06,1998.0,February,15
Missionary Spring,08N06,1999.0,February,0
Missionary Spring,08N06,2000.0,February,2
Missionary Spring,08N06,2001.0,February,22
Missionary Spring,08N06,2002.0,February,10
Missionary Spring,08N06,2003.0,February,3
Missionary Spring,08N06,2004.0,February,14
Missionary Spring,08N06,2005.0,February,5
Missionary Spring,08N06,2006.0,February,4
Missionary Spring,08N06,2007.0,February,13
Missionary Spring,08N06,2008.0,February,18
Missionary Spring,08N06,2009.0,February,12
Missionary Spring,08N06,2010.0,February,33
Missionary Spring,08N06,2011.0,February,7
Missionary Spring,08N06,2012.0,February,4
Missionary Spring,08N06,2013.0,February,11
Missionary Spring,08N06,2014.0,February,0
Missionary Spring,08N06,2015.0,February,3
Missionary Spring,08N06,2016.0,February,11
Missionary Spring,08N06,2017.0,February,14
Missionary Spring,08N06,2018.0,February,0
Missionary Spring,08N06,2019.0,February,16
Missionary Spring,08N06,2020.0,February,10
Navajo Whiskey Ck,08N03S,2010.0,February,51
Navajo Whiskey Ck,08N03S,2011.0,February,19
Navajo Whiskey Ck,08N03S,2012.0,February,12
Navajo Whiskey Ck,08N03S,2013.0,February,24
Navajo Whiskey Ck,08N03S,2014.0,February,4
Navajo Whiskey Ck,08N03S,2015.0,February,14
Navajo Whiskey Ck,08N03S,2016.0,February,29
Navajo Whiskey Ck,08N03S,2017.0,February,38
Navajo Whiskey Ck,08N03S,2018.0,February,0
Navajo Whiskey Ck,08N03S,2019.0,February,26
Navajo Whiskey Ck,08N03S,2020.0,February,28
North Costilla,05N16S,2003.0,February,9
North Costilla,05N16S,2004.0,February,15
North Costilla,05N16S,2005.0,February,35
North Costilla,05N16S,2006.0,February,5
North Costilla,05N16S,2007.0,February,26
North Costilla,05N16S,2008.0,February,38
North Costilla,05N16S,2009.0,February,23
North Costilla,05N16S,2010.0,February,18
North Costilla,05N16S,2011.0,February,13
North Costilla,05N16S,2012.0,February,12
North Costilla,05N16S,2013.0,February,14
North Costilla,05N16S,2014.0,February,5
North Costilla,05N16S,2015.0,February,19
North Costilla,05N16S,2016.0,February,18
North Costilla,05N16S,2017.0,February,27
North Costilla,05N16S,2018.0,February,2
North Costilla,05N16S,2019.0,February,19
North Costilla,05N16S,2020.0,February,23
Ojo Redondo,08P02,1982.0,February,14
Ojo Redondo,08P02,1983.0,February,20
Ojo Redondo,08P02,1984.0,February,16
